bcr_sample_barcode	bcr_aliquot_barcode	amount	biospecimen_barcode_bottom	concentration	day_of_shipment	month_of_shipment	plate_column	plate_row	year_of_shipment
TCGA-02-0456-01A	TCGA-02-0456-01A-01D-0277-06	13.3 uL	null	0.168 ug/uL	29	11	5	C	2007
TCGA-02-0456-01A	TCGA-02-0456-01A-01D-0327-09	25 uL	null	0.168 ug/uL	16	4	3	C	2008
TCGA-02-0456-01A	TCGA-02-0456-01A-01D-0275-01	6.7 uL	null	0.168 ug/uL	29	11	5	C	2007
TCGA-02-0456-01A	TCGA-02-0456-01A-01D-0287-05	6.7 uL	null	0.168 ug/uL	13	12	5	C	2007
TCGA-02-0456-01A	TCGA-02-0456-01A-01D-0276-04	40 uL	null	0.168 ug/uL	29	11	5	C	2007
TCGA-02-0456-01A	TCGA-02-0456-01A-01D-0278-02	20 uL	null	0.168 ug/uL	29	11	5	C	2007
TCGA-02-0456-01A	TCGA-02-0456-01A-01D-0279-05	6.7 uL	null	0.168 ug/uL	29	11	5	C	2007
TCGA-02-0456-01A	TCGA-02-0456-01A-01T-0283-07	10 uL	null	0.100 ug/uL	29	11	5	B	2007
TCGA-02-2466-01A	TCGA-02-2466-01A-01R-0789-01	20 uL	0091289382	0.13 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01R-0791-07	13.3 uL	0089568648	0.13 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01R-0790-03	16.7 uL	0089571994	0.13 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01D-0786-06	13.3 uL	0089574072	0.15 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01D-0785-04	26.7 uL	0091288248	0.15 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01D-0784-01	6.7 uL	0091289094	0.15 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01D-0787-02	20 uL	0089576317	0.15 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01D-0788-05	13.3 uL	0089573766	0.15 ug/uL	20	1	1	A	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01W-0835-10	60 uL	96486607	.5 ug/uL	3	3	1	B	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01W-0839-09	60 uL	96508783	.5 ug/uL	3	3	1	B	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01W-0837-08	60 uL	96505231	.5 ug/uL	3	3	1	B	2010
TCGA-02-2466-01A	TCGA-02-2466-01A-01T-0792-07	10 uL	0091289190	0.100 ug/uL	20	1	1	A	2010
TCGA-02-2466-10A	TCGA-02-2466-10A-01D-0787-02	20 uL	0089576844	0.15 ug/uL	20	1	6	H	2010
TCGA-02-2466-10A	TCGA-02-2466-10A-01D-0785-04	26.7 uL	0091288812	0.15 ug/uL	20	1	6	H	2010
TCGA-02-2466-10A	TCGA-02-2466-10A-01D-0784-01	6.7 uL	0091289004	0.15 ug/uL	20	1	6	H	2010
TCGA-02-2466-10A	TCGA-02-2466-10A-01D-0786-06	13.3 uL	0089574073	0.15 ug/uL	20	1	6	H	2010
TCGA-02-2466-10A	TCGA-02-2466-10A-01W-0835-10	60 uL	96486552	.5 ug/uL	3	3	7	G	2010
TCGA-02-2466-10A	TCGA-02-2466-10A-01W-0837-08	60 uL	96505176	.5 ug/uL	3	3	7	G	2010
TCGA-02-2466-10A	TCGA-02-2466-10A-01W-0839-09	60 uL	96508728	.5 ug/uL	3	3	7	G	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01T-0792-07	10 uL	0091289167	0.100 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01W-0837-08	60 uL	96505230	.5 ug/uL	3	3	1	C	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01W-0835-10	60 uL	96486606	.5 ug/uL	3	3	1	C	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01W-0839-09	60 uL	96508782	.5 ug/uL	3	3	1	C	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01R-0789-01	20 uL	0091289359	0.16 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01R-0791-07	13.3 uL	0089568647	0.16 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01R-0790-03	16.7 uL	0089571993	0.16 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01D-0787-02	20 uL	0089576341	0.15 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01D-0784-01	6.7 uL	0091289071	0.15 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01D-0788-05	13.3 uL	0089573839	0.15 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01D-0786-06	13.3 uL	0089574223	0.15 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01D-0785-04	26.7 uL	0091288879	0.15 ug/uL	20	1	1	B	2010
TCGA-02-2470-01A	TCGA-02-2470-01A-01D-1494-08	40 uL	1049950388	0.05 ug/uL	3	1	3	D	2011
TCGA-02-2470-10A	TCGA-02-2470-10A-01W-0837-08	60 uL	96505247	.5 ug/uL	3	3	8	A	2010
TCGA-02-2470-10A	TCGA-02-2470-10A-01W-0839-09	60 uL	96508799	.5 ug/uL	3	3	8	A	2010
TCGA-02-2470-10A	TCGA-02-2470-10A-01W-0835-10	60 uL	96486623	.5 ug/uL	3	3	8	A	2010
TCGA-02-2470-10A	TCGA-02-2470-10A-01D-0787-02	20 uL	0089576928	0.16 ug/uL	20	1	7	A	2010
TCGA-02-2470-10A	TCGA-02-2470-10A-01D-0786-06	13.3 uL	0089574240	0.16 ug/uL	20	1	7	A	2010
TCGA-02-2470-10A	TCGA-02-2470-10A-01D-0784-01	6.7 uL	0091289088	0.16 ug/uL	20	1	7	A	2010
TCGA-02-2470-10A	TCGA-02-2470-10A-01D-0785-04	26.7 uL	0091288896	0.16 ug/uL	20	1	7	A	2010
TCGA-02-2470-10A	TCGA-02-2470-10A-01D-1494-08	40 uL	1049950375	0.05 ug/uL	3	1	9	C	2011
TCGA-02-2483-01A	TCGA-02-2483-01A-01R-1849-01	33.3 uL	1053965806	0.15 ug/uL	27	6	1	D	2011
TCGA-02-2483-01A	TCGA-02-2483-01A-01W-0837-08	60 uL	96505207	.5 ug/uL	3	3	1	D	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01W-0839-09	60 uL	96508759	.5 ug/uL	3	3	1	D	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01W-0835-10	60 uL	96486583	.5 ug/uL	3	3	1	D	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01D-0785-04	26.7 uL	0091288249	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01D-0787-02	20 uL	0089576328	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01D-0786-06	13.3 uL	0089574222	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01D-0788-05	13.3 uL	0089573838	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01D-0784-01	6.7 uL	0091289070	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01R-0789-01	20 uL	0091289215	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01R-0790-03	16.7 uL	0089571995	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01R-0791-07	13.3 uL	0089569134	0.15 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01T-0792-07	10 uL	0091288245	0.100 ug/uL	20	1	1	C	2010
TCGA-02-2483-01A	TCGA-02-2483-01A-01D-1494-08	40 uL	1049950393	0.05 ug/uL	3	1	3	E	2011
TCGA-02-2483-10A	TCGA-02-2483-10A-01D-0787-02	20 uL	0089576917	0.15 ug/uL	20	1	7	B	2010
TCGA-02-2483-10A	TCGA-02-2483-10A-01D-0785-04	26.7 uL	0091288885	0.15 ug/uL	20	1	7	B	2010
TCGA-02-2483-10A	TCGA-02-2483-10A-01D-0784-01	6.7 uL	0091289077	0.15 ug/uL	20	1	7	B	2010
TCGA-02-2483-10A	TCGA-02-2483-10A-01D-0786-06	13.3 uL	0089574229	0.15 ug/uL	20	1	7	B	2010
TCGA-02-2483-10A	TCGA-02-2483-10A-01W-0839-09	60 uL	96508790	.5 ug/uL	3	3	8	B	2010
TCGA-02-2483-10A	TCGA-02-2483-10A-01W-0835-10	60 uL	96486614	.5 ug/uL	3	3	8	B	2010
TCGA-02-2483-10A	TCGA-02-2483-10A-01W-0837-08	60 uL	96505238	.5 ug/uL	3	3	8	B	2010
TCGA-02-2483-10A	TCGA-02-2483-10A-01D-1494-08	40 uL	1049950382	0.05 ug/uL	3	1	9	D	2011
TCGA-02-2485-01A	TCGA-02-2485-01A-01R-1849-01	33.3 uL	1053965829	0.15 ug/uL	27	6	1	E	2011
TCGA-02-2485-01A	TCGA-02-2485-01A-01W-0835-10	60 uL	96485768	.5 ug/uL	3	3	1	E	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01W-0839-09	60 uL	96508758	.5 ug/uL	3	3	1	E	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01W-0837-08	60 uL	96505206	.5 ug/uL	3	3	1	E	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01R-0789-01	20 uL	0091289335	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01R-0790-03	16.7 uL	0089571992	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01R-0791-07	13.3 uL	0089568644	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01T-0792-07	10 uL	0091288253	0.100 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01D-0788-05	13.3 uL	0089573815	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01D-0787-02	20 uL	0089576887	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01D-0784-01	6.7 uL	0091289047	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01D-0786-06	13.3 uL	0089574199	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01D-0785-04	26.7 uL	0091288855	0.15 ug/uL	20	1	1	D	2010
TCGA-02-2485-01A	TCGA-02-2485-01A-01D-1494-08	40 uL	1049950412	0.05 ug/uL	3	1	3	F	2011
TCGA-02-2485-10A	TCGA-02-2485-10A-01W-0835-10	60 uL	96486599	.5 ug/uL	3	3	8	C	2010
TCGA-02-2485-10A	TCGA-02-2485-10A-01W-0837-08	60 uL	96504903	.5 ug/uL	3	3	8	C	2010
TCGA-02-2485-10A	TCGA-02-2485-10A-01W-0839-09	60 uL	96508775	.5 ug/uL	3	3	8	C	2010
TCGA-02-2485-10A	TCGA-02-2485-10A-01D-0785-04	26.7 uL	0091288872	0.15 ug/uL	20	1	7	C	2010
TCGA-02-2485-10A	TCGA-02-2485-10A-01D-0786-06	13.3 uL	0089574216	0.15 ug/uL	20	1	7	C	2010
TCGA-02-2485-10A	TCGA-02-2485-10A-01D-0784-01	6.7 uL	0091289064	0.15 ug/uL	20	1	7	C	2010
TCGA-02-2485-10A	TCGA-02-2485-10A-01D-0787-02	20 uL	0089576904	0.15 ug/uL	20	1	7	C	2010
TCGA-02-2485-10A	TCGA-02-2485-10A-01D-1494-08	40 uL	1049950399	0.05 ug/uL	3	1	9	E	2011
TCGA-02-2486-01A	TCGA-02-2486-01A-01R-1849-01	33.3 uL	1053965043	0.16 ug/uL	27	6	1	F	2011
TCGA-02-2486-01A	TCGA-02-2486-01A-01T-0792-07	10 uL	0091288244	0.100 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01W-0837-08	60 uL	96505183	.5 ug/uL	3	3	1	F	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01W-0835-10	60 uL	96486559	.5 ug/uL	3	3	1	F	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01W-0839-09	60 uL	96508735	.5 ug/uL	3	3	1	F	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01D-0786-06	13.3 uL	0089574198	0.15 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01D-0787-02	20 uL	0089576886	0.15 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01D-0788-05	13.3 uL	0089573814	0.15 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01D-0784-01	6.7 uL	0091288266	0.15 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01D-0785-04	26.7 uL	0091288854	0.15 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01R-0791-07	13.3 uL	0089569110	0.16 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01R-0790-03	16.7 uL	0089572086	0.16 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01R-0841-07	13.3 uL	96507750	0.16 ug/uL	3	3	1	A	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01R-0789-01	20 uL	0091289334	0.16 ug/uL	20	1	1	E	2010
TCGA-02-2486-01A	TCGA-02-2486-01A-01D-1494-08	40 uL	1049950417	0.05 ug/uL	3	1	3	G	2011
TCGA-02-2486-10A	TCGA-02-2486-10A-01D-0784-01	6.7 uL	0091289053	0.16 ug/uL	20	1	7	D	2010
TCGA-02-2486-10A	TCGA-02-2486-10A-01D-0787-02	20 uL	0089576893	0.16 ug/uL	20	1	7	D	2010
TCGA-02-2486-10A	TCGA-02-2486-10A-01D-0785-04	26.7 uL	0091288861	0.16 ug/uL	20	1	7	D	2010
TCGA-02-2486-10A	TCGA-02-2486-10A-01D-0786-06	13.3 uL	0089574205	0.16 ug/uL	20	1	7	D	2010
TCGA-02-2486-10A	TCGA-02-2486-10A-01W-0839-09	60 uL	96508766	.5 ug/uL	3	3	8	D	2010
TCGA-02-2486-10A	TCGA-02-2486-10A-01W-0835-10	60 uL	96486590	.5 ug/uL	3	3	8	D	2010
TCGA-02-2486-10A	TCGA-02-2486-10A-01W-0837-08	60 uL	96505214	.5 ug/uL	3	3	8	D	2010
TCGA-02-2486-10A	TCGA-02-2486-10A-01D-1494-08	40 uL	1049950406	0.05 ug/uL	3	1	9	F	2011
TCGA-06-0119-01A	TCGA-06-0119-01A-08D-1490-08	40 uL	null	0.05 ug/uL	4	1	3	C	2011
TCGA-06-0119-01A	TCGA-06-0119-01A-08D-0214-01	13.3 uL	null	.15 ug/uL	29	6	1	B	2007
TCGA-06-0119-01A	TCGA-06-0119-01A-08D-0217-02	33.3 uL	null	.158 ug/uL	29	6	1	B	2007
TCGA-06-0119-01A	TCGA-06-0119-01A-08D-0218-05	33.3 uL	null	.158 ug/uL	29	6	1	B	2007
TCGA-06-0119-01A	TCGA-06-0119-01A-08D-0215-04	33.3 uL	null	.15 ug/uL	29	6	1	B	2007
TCGA-06-0119-01A	TCGA-06-0119-01A-08D-0216-06	20 uL	null	.15 ug/uL	29	6	1	B	2007
TCGA-06-0119-01A	TCGA-06-0119-01A-08R-0213-07	13.3 uL	null	.15 ug/uL	29	6	1	B	2007
TCGA-06-0119-10A	TCGA-06-0119-10A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	8	E	2011
TCGA-06-0119-10A	TCGA-06-0119-10A-01D-0215-04	33.3 uL	null	.15 ug/uL	29	6	5	A	2007
TCGA-06-0119-10A	TCGA-06-0119-10A-01D-0214-01	13.3 uL	null	.15 ug/uL	29	6	5	A	2007
TCGA-06-0119-10A	TCGA-06-0119-10A-01D-0217-02	33.3 uL	null	.145 ug/uL	29	6	1	C	2007
TCGA-06-0119-10A	TCGA-06-0119-10A-01D-0216-06	20 uL	null	.15 ug/uL	29	6	5	A	2007
TCGA-06-0121-01A	TCGA-06-0121-01A-04D-0217-02	33.3 uL	null	.143 ug/uL	29	6	1	D	2007
TCGA-06-0121-01A	TCGA-06-0121-01A-04D-0215-04	33.3 uL	null	.15 ug/uL	29	6	1	C	2007
TCGA-06-0121-01A	TCGA-06-0121-01A-04D-0214-01	13.3 uL	null	.15 ug/uL	29	6	1	C	2007
TCGA-06-0121-01A	TCGA-06-0121-01A-04D-0218-05	33.3 uL	null	.143 ug/uL	29	6	1	C	2007
TCGA-06-0121-01A	TCGA-06-0121-01A-04D-0216-06	20 uL	null	.15 ug/uL	29	6	1	C	2007
TCGA-06-0121-01A	TCGA-06-0121-01A-04R-0219-01	13 uL	null	.15 ug/uL	29	6	1	C	2007
TCGA-06-0121-01A	TCGA-06-0121-01A-04R-0213-07	13.3 uL	null	.15 ug/uL	29	6	1	C	2007
TCGA-06-0121-10A	TCGA-06-0121-10A-01D-0214-01	7 uL	null	.15 ug/uL	29	6	5	B	2007
TCGA-06-0121-10A	TCGA-06-0121-10A-01D-0216-06	8 uL	null	.15 ug/uL	29	6	5	B	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	3	D	2011
TCGA-06-0122-01A	TCGA-06-0122-01A-01W-0224-08	400 uL	null	.5 ug/uL	19	7	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01W-0225-09	400 uL	null	.5 ug/uL	19	7	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01W-0223-10	400 uL	null	.5 ug/uL	19	7	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01W-0226-02	28 uL	null	.5 ug/uL	19	7	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01R-0220-02	20 uL	null	0.133 ug/uL	29	6	1	B	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01R-0213-07	13.3 uL	null	.15 ug/uL	29	6	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01R-0212-03	33.3 uL	null	.15 ug/uL	29	6	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01R-0219-01	33.3 uL	null	.15 ug/uL	29	6	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01T-0213-07	20 uL	null	.1 ug/uL	29	6	6	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01G-0291-04	40 uL	null	.5 ug/uL	20	12	1	C	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01G-0288-02	53.3 uL	null	.5 ug/uL	20	12	1	C	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01G-0290-06	26.7 uL	null	.5 ug/uL	20	12	1	C	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01G-0289-01	13.3 uL	null	.5 ug/uL	20	12	1	C	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01D-0217-02	33.3 uL	null	0.165 ug/uL	29	6	1	E	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01D-0214-01	13.3 uL	null	.15 ug/uL	29	6	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01D-0218-05	33.3 uL	null	0.165 ug/uL	29	6	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01D-0215-04	33.3 uL	null	.15 ug/uL	29	6	1	D	2007
TCGA-06-0122-01A	TCGA-06-0122-01A-01D-0888-01	2 uL	null	0.165 ug/uL	8	4	6	C	2010
TCGA-06-0122-01A	TCGA-06-0122-01A-01D-0216-06	20 uL	null	.15 ug/uL	29	6	1	D	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	8	F	2011
TCGA-06-0122-10A	TCGA-06-0122-10A-01G-0291-04	40 uL	null	.5 ug/uL	20	12	2	E	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01G-0290-06	26.7 uL	null	.5 ug/uL	20	12	2	E	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01G-0289-01	13.3 uL	null	.5 ug/uL	20	12	2	E	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01G-0288-02	53.3 uL	null	.5 ug/uL	20	12	2	E	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01W-0225-09	400 uL	null	.5 ug/uL	19	7	5	G	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01W-0226-02	28 uL	null	.5 ug/uL	19	7	5	G	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01W-0224-08	400 uL	null	.5 ug/uL	19	7	5	G	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01W-0223-10	400 uL	null	.5 ug/uL	19	7	5	G	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01D-0214-01	13.3 uL	null	.15 ug/uL	29	6	5	C	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01D-0215-04	33.3 uL	null	.15 ug/uL	29	6	5	C	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01D-0216-06	20 uL	null	.15 ug/uL	29	6	5	C	2007
TCGA-06-0122-10A	TCGA-06-0122-10A-01D-0217-02	33.3 uL	null	0.141 ug/uL	29	6	1	F	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-1849-01	33.3 uL	null	0.132 ug/uL	28	6	1	G	2011
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	3	E	2011
TCGA-06-0124-01A	TCGA-06-0124-01A-01W-0223-10	400 uL	null	.5 ug/uL	19	7	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01W-0225-09	400 uL	null	.5 ug/uL	19	7	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01W-0226-02	28 uL	null	.5 ug/uL	19	7	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01W-0224-08	400 uL	null	.5 ug/uL	19	7	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01T-0213-07	20 uL	null	.1 ug/uL	29	6	6	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-0212-03	33.3 uL	null	.15 ug/uL	29	6	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-0219-01	33.3 uL	null	.15 ug/uL	29	6	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-0676-04	4 uL	null	0.132 ug/uL	29	10	6	D	2009
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-0213-07	13.3 uL	null	.15 ug/uL	29	6	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-0418-09	29.4 uL	null	0.132 ug/uL	26	11	1	A	2008
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-0220-02	20 uL	null	0.132 ug/uL	29	6	1	C	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01R-0376-09	29.4 uL	null	0.132 ug/uL	9	7	1	A	2008
TCGA-06-0124-01A	TCGA-06-0124-01A-01G-0288-02	53.3 uL	null	.5 ug/uL	20	12	1	D	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01G-0290-06	26.7 uL	null	.5 ug/uL	20	12	1	D	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01G-0291-04	40 uL	null	.5 ug/uL	20	12	1	D	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01G-0289-01	13.3 uL	null	.5 ug/uL	20	12	1	D	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-0216-06	20 uL	null	.15 ug/uL	29	6	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-0214-01	13.3 uL	null	.15 ug/uL	29	6	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-0217-02	33.3 uL	null	0.161 ug/uL	29	6	1	G	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-0888-01	2 uL	null	0.161 ug/uL	8	4	6	D	2010
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-0218-05	33.3 uL	null	0.161 ug/uL	29	6	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-0215-04	33.3 uL	null	.15 ug/uL	29	6	1	E	2007
TCGA-06-0124-01A	TCGA-06-0124-01A-01D-0375-09	118 uL	null	0.161 ug/uL	9	7	1	A	2008
TCGA-06-0124-10A	TCGA-06-0124-10A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	8	G	2011
TCGA-06-0124-10A	TCGA-06-0124-10A-01G-0291-04	40 uL	null	.5 ug/uL	20	12	2	F	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01G-0289-01	13.3 uL	null	.5 ug/uL	20	12	2	F	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01G-0288-02	53.3 uL	null	.5 ug/uL	20	12	2	F	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01G-0290-06	26.7 uL	null	.5 ug/uL	20	12	2	F	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01W-0224-08	400 uL	null	.5 ug/uL	19	7	6	A	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01W-0225-09	400 uL	null	.5 ug/uL	19	7	6	A	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01W-0226-02	28 uL	null	.5 ug/uL	19	7	6	A	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01W-0223-10	400 uL	null	.5 ug/uL	19	7	6	A	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01D-0216-06	20 uL	null	.15 ug/uL	29	6	5	D	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01D-0217-02	33.3 uL	null	0.142 ug/uL	29	6	1	H	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01D-0215-04	33.3 uL	null	.15 ug/uL	29	6	5	D	2007
TCGA-06-0124-10A	TCGA-06-0124-10A-01D-0375-09	118 uL	null	0.142 ug/uL	9	7	1	B	2008
TCGA-06-0124-10A	TCGA-06-0124-10A-01D-0214-01	13.3 uL	null	.15 ug/uL	29	6	5	D	2007
TCGA-06-0125-01A	TCGA-06-0125-01A-01R-1849-01	33.3 uL	null	0.154 ug/uL	28	6	1	H	2011
TCGA-06-0125-01A	TCGA-06-0125-01A-01D-1490-08	40 uL	null	0.05 ug/uL	4	1	3	F	2011
TCGA-06-0125-01A	TCGA-06-0125-01A-01T-0213-07	20 uL	null	.1 ug/uL	29	6	6	F	2007
TCGA-06-0125-01A	TCGA-06-0125-01A-01W-0224-08	400 uL	null	.5 ug/uL	19	7	1	F	2007
TCGA-06-0125-01A	TCGA-06-0125-01A-01W-0223-10	400 uL	null	.5 ug/uL	19	7	1	F	2007
TCGA-06-0125-01A	TCGA-06-0125-01A-01W-0226-02	28 uL	null	.5 ug/uL	19	7	1	F	2007
TCGA-06-0125-01A	TCGA-06-0125-01A-01W-0225-09	400 uL	null	.5 ug/uL	19	7	1	F	2007
TCGA-06-0125-01A	TCGA-06-0125-01A-01R-0376-09	29.4 uL	null	0.154 ug/uL	9	7	1	B	2008
TCGA-06-0125-01A	TCGA-06-0125-01A-01R-0212-03	33.3 uL	null	.15 ug/uL	29	6	1	F	2007
TCGA-06-0125-01A	TCGA-06-0125-01A-01R-0213-07	13.3 uL	null	.15 ug/uL	29	6	1	F	2007
